Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches,League,Team,Playing Time MP
Younes Namli,dk DEN,"FW,MF",29.0,,30,2561.0,28.5,4.0,7.0,11.0,4.0,0.0,0.0,5.0,0.0,3.1,3.1,7.6,10.6,109.0,153.0,186.0,0.14,0.25,0.39,0.14,0.39,0.11,0.27,0.37,0.11,0.37,Matches,Eredivise,Zwolle,30.0
Anselmo García MacNulty,ie IRL,DF,20.0,,30,2508.0,27.9,2.0,2.0,4.0,2.0,0.0,0.0,9.0,0.0,1.5,1.5,1.7,3.2,43.0,117.0,98.0,0.07,0.07,0.14,0.07,0.14,0.05,0.06,0.12,0.05,0.12,Matches,Eredivise,Zwolle,31.0
Dave Van Den Berg,nl NED,MF,23.0,,29,2556.0,28.4,5.0,2.0,7.0,5.0,0.0,0.0,7.0,0.0,3.1,3.1,2.8,5.9,43.0,181.0,97.0,0.18,0.07,0.25,0.18,0.25,0.11,0.1,0.21,0.11,0.21,Matches,Eredivise,Zwolle,30.0
Odysseus Velanas,nl NED,"MF,FW",25.0,,24,2143.0,23.8,5.0,5.0,10.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,4.1,9.1,57.0,56.0,159.0,0.21,0.21,0.42,0.21,0.42,0.21,0.17,0.38,0.21,0.38,Matches,Eredivise,Zwolle,31.0
Eliano Reijnders,nl NED,"FW,DF",22.0,,24,2076.0,23.1,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,2.8,2.8,1.6,4.4,63.0,63.0,159.0,0.13,0.04,0.17,0.13,0.17,0.12,0.07,0.19,0.12,0.19,Matches,Eredivise,Zwolle,32.0
Zico Buurmeester,nl NED,MF,21.0,,15,1362.0,15.1,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.7,0.7,0.9,1.6,9.0,60.0,29.0,0.0,0.13,0.13,0.0,0.13,0.05,0.06,0.11,0.05,0.11,Matches,Eredivise,Zwolle,17.0
Anouar El Azzouzi,nl NED,MF,22.0,,14,1313.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.8,0.8,0.7,1.5,16.0,67.0,12.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches,Eredivise,Zwolle,22.0
Ferdy Druijf,nl NED,"FW,MF",25.0,,11,948.0,10.5,5.0,2.0,7.0,3.0,2.0,2.0,2.0,0.0,4.6,3.0,1.7,4.6,4.0,31.0,57.0,0.47,0.19,0.66,0.28,0.47,0.43,0.16,0.59,0.28,0.44,Matches,Eredivise,Zwolle,15.0
Filip Krastev,bg BUL,MF,21.0,,10,902.0,10.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,1.1,2.6,35.0,58.0,34.0,0.2,0.1,0.3,0.2,0.3,0.15,0.11,0.26,0.15,0.26,Matches,Eredivise,Zwolle,14.0
Silvester van der Water,nl NED,"FW,MF",26.0,,6,575.0,6.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4,1.4,0.5,1.8,15.0,9.0,50.0,0.16,0.0,0.16,0.16,0.16,0.21,0.08,0.29,0.21,0.29,Matches,Eredivise,Zwolle,12.0
Ryan Thomas,nz NZL,MF,28.0,,5,337.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,8.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,Eredivise,Zwolle,7.0
Apostolos Vellios,gr GRE,"FW,MF",31.0,,4,733.0,8.1,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,3.1,3.1,0.9,3.9,3.0,11.0,34.0,0.37,0.25,0.61,0.37,0.61,0.38,0.1,0.48,0.38,0.48,Matches,Eredivise,Zwolle,27.0
Nick Fichtinger,0,MF,0.0,,4,352.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.2,0.3,3.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09,Matches,Eredivise,Zwolle,6.0
Damian van der Haar,0,DF,0.0,,2,291.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,1.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches,Eredivise,Zwolle,16.0
Bart van Hintum,nl NED,DF,36.0,,2,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,3.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches,Eredivise,Zwolle,3.0
Mike Hauptmeijer,nl NED,GK,26.0,,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Zwolle,2.0
Lennart-Marten Czyborra,de GER,DF,24.0,,2,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,5.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,Eredivise,Zwolle,5.0
Kaj de Rooij,nl NED,"FW,MF",22.0,,1,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.5,0.9,4.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.17,0.29,0.47,0.17,0.47,Matches,Eredivise,Zwolle,5.0
Dean Huiberts,nl NED,"MF,DF",23.0,,1,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,0.51,0.51,Matches,Eredivise,Zwolle,5.0
Nicolás Serrano,es ESP,"FW,MF",20.0,,0,147.0,1.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.5,6.0,5.0,30.0,0.0,0.61,0.61,0.0,0.61,0.2,0.07,0.28,0.2,0.28,Matches,Eredivise,Zwolle,10.0
Divaio Jhaïr-Bobson,nl NED,"DF,FW",19.0,,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Zwolle,3.0
Anthony Fontana,us USA,"MF,FW",23.0,,0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,Eredivise,Zwolle,4.0
Mohamed Oukhattou,nl NED,"FW,MF",18.0,,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,0.0,0.68,Matches,Eredivise,Zwolle,2.0
Teun Gijselhart,nl NED,MF,18.0,,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Zwolle,1.0
Christian Bos,0,DF,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Zwolle,0.0
Daijiro Chirino,cw CUW,DF,21.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Zwolle,0.0
Luis Görlich,de GER,DF,23.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Zwolle,0.0
Samir Lagsir,nl NED,MF,20.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Zwolle,0.0
Dylan Ruward,nl NED,DF,18.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Zwolle,0.0
Duke Verduin,nl NED,GK,19.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Zwolle,0.0
Kenneth Vermeer,nl NED,GK,37.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Zwolle,0.0
